table_index,row_index,column,value
4,1,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,2,"('País', 'Artículo de Wikipedia')",Bolivia
4,2,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')",plomero
4,2,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","vocero, portavoz"
4,2,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde
4,2,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,3,"('País', 'Artículo de Wikipedia')",Chile
4,3,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')","gásfiter,​ plomero, fontanero"
4,3,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","vocero, portavoz,​ relacionador público"
4,3,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde​
4,3,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')","alcalde, edil"
4,4,"('País', 'Artículo de Wikipedia')",Colombia
4,4,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')","plomero, fontanero"
4,4,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","portavoz, personero, vocero, palabrero (en la comunidad wayuú)"
4,4,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')","alcalde, burgomaestre (poco usado)"
4,4,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')","alcalde, burgomaestre (poco usado)"
4,5,"('País', 'Artículo de Wikipedia')",Costa Rica
4,5,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')",fontanero
4,5,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')",vocero
4,5,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde
4,5,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,6,"('País', 'Artículo de Wikipedia')",Cuba
4,6,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')",plomero
4,6,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","vocero, portavoz"
4,6,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')","presidente de la asamblea popular, intendente​"
4,6,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde​
4,7,"('País', 'Artículo de Wikipedia')",Ecuador
4,7,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')","plomero, gasfitero"
4,7,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')",portavoz
4,7,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde
4,7,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,8,"('País', 'Artículo de Wikipedia')",El Salvador
4,8,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')","plomero, fontanero"
4,8,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","portavoz, vocero"
4,8,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde
4,8,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,9,"('País', 'Artículo de Wikipedia')",España
4,9,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')","fontanero,​ lampista,​ plomero (Andalucía)"
4,9,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')",portavoz​
4,9,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde​
4,9,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,10,"('País', 'Artículo de Wikipedia')",Filipinas
4,10,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')","tubero, plomero"
4,10,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')",vocal
4,10,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde
4,10,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,11,"('País', 'Artículo de Wikipedia')",Guatemala
4,11,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')","plomero, fontanero"
4,11,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","vocero, representante"
4,11,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde (municipal)
4,11,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,12,"('País', 'Artículo de Wikipedia')",Guinea Ecuatorial
4,12,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')",fontanero
4,12,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","portavoz, representante"
4,12,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde
4,12,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,13,"('País', 'Artículo de Wikipedia')",Honduras
4,13,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')","plomero, fontanero"
4,13,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","vocero, portavoz"
4,13,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde
4,13,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,14,"('País', 'Artículo de Wikipedia')",México
4,14,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')","plomero,​ fontanero"
4,14,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","portavoz,​ vocero,​ publirrelacionista"
4,14,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')","presidente municipal,​ alcalde,​ primer edil, edil​"
4,14,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde​​
4,15,"('País', 'Artículo de Wikipedia')",Nicaragua
4,15,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')",fontanero
4,15,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')",vocero
4,15,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde
4,15,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,16,"('País', 'Artículo de Wikipedia')",Panamá
4,16,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')",plomero
4,16,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","portavoz, vocero, relacionista público"
4,16,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde
4,16,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,17,"('País', 'Artículo de Wikipedia')",Paraguay
4,17,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')",plomero
4,17,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')",portavoz
4,17,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",intendente
4,17,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde​
4,18,"('País', 'Artículo de Wikipedia')",Perú
4,18,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')",gasfitero
4,18,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","portavoz, vocero"
4,18,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde
4,18,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,19,"('País', 'Artículo de Wikipedia')",Puerto Rico
4,19,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')",plomero
4,19,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","portavoz, vocero"
4,19,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",alcalde
4,19,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde
4,20,"('País', 'Artículo de Wikipedia')",República Dominicana
4,20,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')",plomero
4,20,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","portavoz, vocero"
4,20,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')","síndico, alcalde​"
4,20,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')","alcalde, alcaldesa"
4,21,"('País', 'Artículo de Wikipedia')",Uruguay
4,21,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')","sanitario, plomero​"
4,21,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","portavoz,​ vocero​"
4,21,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')",intendente​
4,21,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')",alcalde​​
4,22,"('País', 'Artículo de Wikipedia')",Venezuela
4,22,"('Persona especializada en la instalación y reparación de las conducciones de agua y similares.', 'Fontanero')",plomero​
4,22,"('Representante ante los medios de una empresa, entidad o grupo social.', 'Portavoz')","portavoz, vocero​"
4,22,"('Principal mandatario de un municipio del propio país\u200b', 'Alcalde')","alcalde,​ burgomaestre"
4,22,"('Principal mandatario de un municipio extranjero de habla no hispana', 'Alcalde')","alcalde, burgomaestre"
5,0,"('País', 'Artículo de Wikipedia')",Argentina
5,0,"(""Persona que atiende o es dueña de una tienda de diversos alimentos básicos (conocida según el país como 'almacén', 'bodega', 'colmado', 'pulpería', 'tienda ', etc.)"", 'Vendedor')",almacenero
5,0,"('Empleada que hace los trabajos domésticos de una casa, hotel o pensión', 'Sirvienta')","empleada doméstica, mucama, muchacha que trabaja en casa, personal de servicio doméstico, señora que trabaja en casa, trabajadora de casa(s) particular(es), chica que limpia, señora que limpia"
5,0,"('Persona que presenta un programa de televisión o de radio', 'Presentador')","conductor, animador, presentador"
5,0,"('Persona que en ciertas competiciones deportivas es la encargada de hacer cumplir el reglamento', 'Árbitro')","réferi, árbitro, referí"
5,1,"('País', 'Artículo de Wikipedia')",Belice
5,1,"(""Persona que atiende o es dueña de una tienda de diversos alimentos básicos (conocida según el país como 'almacén', 'bodega', 'colmado', 'pulpería', 'tienda ', etc.)"", 'Vendedor')","vendedor, dependiente, comerciante"
5,1,"('Empleada que hace los trabajos domésticos de una casa, hotel o pensión', 'Sirvienta')","criada, empleada, empleada del hogar, empleada de limpieza, muchacha, muchacha de la limpieza, muchacha que ayuda, muchacha que limpia, muchacha que trabaja en casa, mujer de la limpieza, nana, señora, señora de la limpieza, señora que ayuda, señora que hace la limpieza, señora que limpia, sirvienta, trabajadora de limpieza"
5,1,"('Persona que presenta un programa de televisión o de radio', 'Presentador')",presentador
5,1,"('Persona que en ciertas competiciones deportivas es la encargada de hacer cumplir el reglamento', 'Árbitro')",árbitro
5,2,"('País', 'Artículo de Wikipedia')",Bolivia
5,2,"(""Persona que atiende o es dueña de una tienda de diversos alimentos básicos (conocida según el país como 'almacén', 'bodega', 'colmado', 'pulpería', 'tienda ', etc.)"", 'Vendedor')","vendedor, casero, caserito"
5,2,"('Empleada que hace los trabajos domésticos de una casa, hotel o pensión', 'Sirvienta')",trabajadora del hogar
5,2,"('Persona que presenta un programa de televisión o de radio', 'Presentador')",presentador
5,2,"('Persona que en ciertas competiciones deportivas es la encargada de hacer cumplir el reglamento', 'Árbitro')","árbitro, réferi"
5,3,"('País', 'Artículo de Wikipedia')",Chile
5,3,"(""Persona que atiende o es dueña de una tienda de diversos alimentos básicos (conocida según el país como 'almacén', 'bodega', 'colmado', 'pulpería', 'tienda ', etc.)"", 'Vendedor')","vendedor, almacenero, señor del negocio, casero"
5,3,"('Empleada que hace los trabajos domésticos de una casa, hotel o pensión', 'Sirvienta')","asesora del hogar, empleada doméstica, nana, trabajadora de casa particular"
5,3,"('Persona que presenta un programa de televisión o de radio', 'Presentador')","animador, conductor"
5,3,"('Persona que en ciertas competiciones deportivas es la encargada de hacer cumplir el reglamento', 'Árbitro')","árbitro, réferi"
5,4,"('País', 'Artículo de Wikipedia')",Colombia
5,4,"(""Persona que atiende o es dueña de una tienda de diversos alimentos básicos (conocida según el país como 'almacén', 'bodega', 'colmado', 'pulpería', 'tienda ', etc.)"", 'Vendedor')",tendero
5,4,"('Empleada que hace los trabajos domésticos de una casa, hotel o pensión', 'Sirvienta')","empleada, muchacha de servicio, doméstica, señora que limpia, señora que ayuda, cachifa (ofensivo) ayuda, chica (de la limpieza), chica familiar, chica que limpia, señora (de la limpieza), señora (de la limpieza), señora de servicio, servicio"
5,4,"('Persona que presenta un programa de televisión o de radio', 'Presentador')","presentador, animador, conductor"
5,4,"('Persona que en ciertas competiciones deportivas es la encargada de hacer cumplir el reglamento', 'Árbitro')","árbitro, juez, réferi (boxeo), umpire (béisbol)"
5,5,"('País', 'Artículo de Wikipedia')",Costa Rica
5,5,"(""Persona que atiende o es dueña de una tienda de diversos alimentos básicos (conocida según el país como 'almacén', 'bodega', 'colmado', 'pulpería', 'tienda ', etc.)"", 'Vendedor')","vendedor, polaco (si es ambulante a domicilio)"
5,5,"('Empleada que hace los trabajos domésticos de una casa, hotel o pensión', 'Sirvienta')","(empleada) doméstica, muchacha, señora, trabajadora doméstica, miscelánea (si limpia en una empresa), mucama (en un hotel)"
5,5,"('Persona que presenta un programa de televisión o de radio', 'Presentador')","conductor, presentador"
5,5,"('Persona que en ciertas competiciones deportivas es la encargada de hacer cumplir el reglamento', 'Árbitro')","árbitro, réferi"
